Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Opening Rank (int),Closing Rank (int)
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,250461,385582,250461,385582
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,476182,817042,476182,817042
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,420089,835468,420089,835468
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,407263,496653,407263,496653
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Fashion and Apparel Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,750279,1243297,750279,1243297
"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Food Engineering  and Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,892319,1076579,892319,1076579
Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,327374,404929,327374,404929
Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,832353,832353,832353,832353
Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,486953,1078882,486953,1078882
Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,417113,541434,417113,541434
Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,954231,954231,954231,954231
Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,118618,138590,118618,138590
Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,155389,185866,155389,185866
Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,153741,207178,153741,207178
Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,277826,301372,277826,301372
Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,644739,644739,644739,644739
Central University of Haryana,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,204612,276044,204612,276044
Central University of Haryana,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,277546,697918,277546,697918
Central University of Haryana,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,282056,687312,282056,687312
Central University of Haryana,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,390741,450728,390741,450728
Central University of Haryana,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,507898,916399,507898,916399
Central University of Haryana,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,1307704,1307704,1307704,1307704
Central University of Haryana,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,1083122,1230195,1083122,1230195
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,116168,146515,116168,146515
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),121626,176919,121626,176919
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,158882,207138,158882,207138
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,168755,226948,168755,226948
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,298494,320513,298494,320513
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,286205,354449,286205,354449
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),250913,275918,250913,275918
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,570561,570561,570561,570561
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,243441,448874,243441,448874
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),224444,300979,224444,300979
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,504670,994508,504670,994508
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,473608,899959,473608,899959
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,448896,512073,448896,512073
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,824821,1111485,824821,1111485
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),731694,731694,731694,731694
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,193094,255029,193094,255029
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),227227,249620,227227,249620
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,262865,692700,262865,692700
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,289268,721649,289268,721649
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,354734,449327,354734,449327
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,446517,765687,446517,765687
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),421644,434101,421644,434101
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,842547,842547,842547,842547
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,269025,575840,269025,575840
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),325869,520677,325869,520677
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,781424,781424,781424,781424
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,638791,711000,638791,711000
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,595820,627883,595820,627883
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,1191984,1191984,1191984,1191984
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,97938,118778,97938,118778
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),121415,145390,121415,145390
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,148852,154590,148852,154590
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,122515,169215,122515,169215
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,286404,298090,286404,298090
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,731423,1367475,731423,1367475
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,149638,204231,149638,204231
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),156070,186043,156070,186043
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,204774,240819,204774,240819
"Birla Institute of Technology, Patna Off-Campus","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,583289,645126,583289,645126
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,322651,562448,322651,562448
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),384241,425740,384241,425740
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,745365,745365,745365,745365
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,609082,1076922,609082,1076922
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,567104,639145,567104,639145
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,888622,888622,888622,888622
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,664691,937097,664691,937097
"Birla Institute of Technology, Patna Off-Campus","Civil Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),649065,1002843,649065,1002843
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,86998,98719,86998,98719
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,120356,148969,120356,148969
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,112000,128571,112000,128571
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,285284,285284,285284,285284
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,726594,726594,726594,726594
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,108336,146820,108336,146820
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),105653,111903,105653,111903
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,157797,189859,157797,189859
"Birla Institute of Technology, Patna Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,482927,539937,482927,539937
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,172855,366074,172855,366074
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),211233,276637,211233,276637
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,411859,927999,411859,927999
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,389124,1153004,389124,1153004
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,415999,467687,415999,467687
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,394392,1141719,394392,1141719
"Birla Institute of Technology, Patna Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),519397,854329,519397,854329
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,138009,196089,138009,196089
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),151108,186470,151108,186470
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,223330,289282,223330,289282
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,202486,262970,202486,262970
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,360141,399452,360141,399452
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,220553,442160,220553,442160
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),197680,390664,197680,390664
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,539965,798586,539965,798586
"Birla Institute of Technology, Patna Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,654447,819738,654447,819738
"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",All India,OPEN,Gender-Neutral,143384,178242,143384,178242
"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",All India,OPEN,Female-only (including Supernumerary),210123,210123,210123,210123
"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",All India,EWS,Gender-Neutral,189437,683452,189437,683452
"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",All India,OBC-NCL,Gender-Neutral,228378,268282,228378,268282
"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",All India,SC,Gender-Neutral,342634,373601,342634,373601
"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",Home State,OPEN,Gender-Neutral,222602,357125,222602,357125
"Birla Institute of Technology, Patna Off-Campus","Mathematics and Computing (5 Years, Integrated Master of Science)",Home State,OPEN,Female-only (including Supernumerary),802300,940604,802300,940604
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,261923,619460,261923,619460
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),290915,527417,290915,527417
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,777746,777746,777746,777746
"Birla Institute of Technology, Patna Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,625967,715336,625967,715336
"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,457304,592456,457304,592456
"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,675903,897207,675903,897207
"Indian Institute of Handloom Technology, Salem","Handloom and Textile Technology (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,890573,890573,890573,890573
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,81723,83219,81723,83219
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,91984,92573,91984,92573
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,99461,108965,99461,108965
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,259615,260669,259615,260669
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,401649,401649,401649,401649
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,100284,105239,100284,105239
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,131688,131688,131688,131688
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,144552,192221,144552,192221
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,330541,330541,330541,330541
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,186744,212417,186744,212417
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),160448,161769,160448,161769
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,212767,261630,212767,261630
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,EWS,Female-only (including Supernumerary),243783,243783,243783,243783
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,227281,284912,227281,284912
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),250374,267061,250374,267061
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,390795,404058,390795,404058
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,796932,796932,796932,796932
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),777673,777673,777673,777673
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,121190,135156,121190,135156
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,139364,155889,139364,155889
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,172690,185276,172690,185276
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,337733,367345,337733,367345
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electrical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,661428,661428,661428,661428
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,100580,108136,100580,108136
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),85096,85096,85096,85096
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,108673,127613,108673,127613
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,118903,128205,118903,128205
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),151914,151914,151914,151914
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,298893,329309,298893,329309
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,SC,Female-only (including Supernumerary),304055,304055,304055,304055
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,566790,566790,566790,566790
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,133059,157878,133059,157878
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),146460,146460,146460,146460
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,169664,189242,169664,189242
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,195930,237278,195930,237278
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,360932,383441,360932,383441
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,SC,Female-only (including Supernumerary),382375,382375,382375,382375
"Gati Shakti Vishwavidyalaya, Vadodara","B.Tech in Mechanical Engineering ( Rail  Engineering) (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,652791,652791,652791,652791
CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,261407,296854,261407,296854
CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,381045,474114,381045,474114
CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,354865,678610,354865,678610
CU Jharkhand,"Civil Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,447378,495728,447378,495728
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,173147,191657,173147,191657
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,209241,249748,209241,249748
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,198447,213580,198447,213580
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,284753,284753,284753,284753
CU Jharkhand,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,584599,584599,584599,584599
CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,261534,285366,261534,285366
CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,344114,462977,344114,462977
CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,292118,356601,292118,356601
CU Jharkhand,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,359891,434748,359891,434748
CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,445395,591804,445395,591804
CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,981688,1177237,981688,1177237
CU Jharkhand,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,659787,722890,659787,722890
"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,88649,102823,88649,102823
"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,105741,130362,105741,130362
"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,139807,162143,139807,162143
"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,273457,280138,273457,280138
"National Institute of Electronics and Information Technology, Ropar (Punjab)","B.Tech in CSE (AI and ML) (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,665274,665274,665274,665274
"National Institute of Electronics and Information Technology, Patna (Bihar)","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,122249,139158,122249,139158
