Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Opening Rank (int),Closing Rank (int)
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,199621,204611,199621,204611
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,50346,50346,50346,50346
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,149669,149669,149669,149669
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,35075,35075,35075,35075
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,90215,90215,90215,90215
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,130312,150270,130312,150270
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,34571,34663,34571,34663
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,36940,36940,36940,36940
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,39856,39856,39856,39856
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,57868,57868,57868,57868
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,218591,225222,218591,225222
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,272543,278816,272543,278816
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),244668,244668,244668,244668
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,48333,52559,48333,52559
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),88357,88357,88357,88357
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,58847,61792,58847,61792
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,54927,60866,54927,60866
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),110742,110742,110742,110742
National Institute of Technology Raipur,"Architecture  (5 Years, Bachelor of Architecture)",All India,OBC-NCL,Gender-Neutral,3997,3997,3997,3997
National Institute of Technology Raipur,"Architecture  (5 Years, Bachelor of Architecture)",Other State,EWS,Gender-Neutral,13635,13635,13635,13635
National Institute of Technology Raipur,"Architecture  (5 Years, Bachelor of Architecture)",Other State,OBC-NCL,Gender-Neutral,5108,5209,5108,5209
National Institute of Technology Raipur,"Architecture  (5 Years, Bachelor of Architecture)",Other State,OBC-NCL,Female-only (including Supernumerary),4457,4457,4457,4457
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),160007,160007,160007,160007
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,217660,217660,217660,217660
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,189162,204309,189162,204309
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,433813,441471,433813,441471
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,78511,78915,78511,78915
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,81341,89171,81341,89171
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),110487,110487,110487,110487
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,85919,100497,85919,100497
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,224902,226397,224902,226397
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,323288,323288,323288,323288
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,146278,148039,146278,148039
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,192646,192646,192646,192646
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,187501,188570,187501,188570
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,405470,420397,405470,420397
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,69348,76682,69348,76682
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),107977,107977,107977,107977
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,80055,85132,80055,85132
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,84514,92394,84514,92394
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),115653,130691,115653,130691
National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,224979,226706,224979,226706
National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,48246,49453,48246,49453
National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,52978,53039,52978,53039
National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,55992,58135,55992,58135
National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,169959,169959,169959,169959
National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,288433,288433,288433,288433
National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,58556,62266,58556,62266
National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),90479,98068,90479,98068
National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,65832,69532,65832,69532
National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),107725,107725,107725,107725
National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,62734,66347,62734,66347
National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),105553,113649,105553,113649
National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,187295,187295,187295,187295
National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,19015,19015,19015,19015
National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,22649,22649,22649,22649
National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),75273,75273,75273,75273
National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),86329,86329,86329,86329
National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,31633,32439,31633,32439
National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),46133,46133,46133,46133
National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,36081,36081,36081,36081
National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,38748,38748,38748,38748
National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),67718,67718,67718,67718
National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,136973,138062,136973,138062
National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),62086,62086,62086,62086
National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,25727,25727,25727,25727
National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),40359,40359,40359,40359
National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,28467,28467,28467,28467
National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),45510,45510,45510,45510
National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,29784,29784,29784,29784
National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),50684,51267,50684,51267
National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,108372,108372,108372,108372
National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,21066,21492,21066,21492
National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,23277,23277,23277,23277
National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,26033,26404,26033,26404
National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),47822,47822,47822,47822
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),107572,107572,107572,107572
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,88261,88261,88261,88261
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,42881,44332,42881,44332
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),65570,73778,65570,73778
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,46102,50301,46102,50301
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),77938,77938,77938,77938
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,50826,52164,50826,52164
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),79151,81272,79151,81272
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,158398,160888,158398,160888
National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),210812,210812,210812,210812
National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,115082,115082,115082,115082
National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,332401,371363,332401,371363
National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,61466,65022,61466,65022
National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),95257,103435,95257,103435
National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,67412,71294,67412,71294
National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),121091,121091,121091,121091
National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,70463,74576,70463,74576
National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),126376,136212,126376,136212
National Institute of Technology Raipur,"Mining Engineering  (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,108275,109141,108275,109141
National Institute of Technology Raipur,"Mining Engineering  (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,130065,136656,130065,136656
National Institute of Technology Raipur,"Mining Engineering  (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,69901,75766,69901,75766
National Institute of Technology Raipur,"Mining Engineering  (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),104715,112630,104715,112630
National Institute of Technology Raipur,"Mining Engineering  (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,77531,79776,77531,79776
National Institute of Technology Raipur,"Mining Engineering  (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),132148,132148,132148,132148
National Institute of Technology Raipur,"Mining Engineering  (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,77089,86364,77089,86364
National Institute of Technology Raipur,"Mining Engineering  (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),140349,141813,140349,141813
National Institute of Technology Raipur,"Mining Engineering  (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,203811,203811,203811,203811
National Institute of Technology Sikkim,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,41892,42422,41892,42422
National Institute of Technology Sikkim,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,44557,49967,44557,49967
National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,85760,88502,85760,88502
National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),150976,150976,150976,150976
National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,203540,203540,203540,203540
National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,81729,84897,81729,84897
National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),148739,148739,148739,148739
National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,88507,90926,88507,90926
National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),158977,158977,158977,158977
National Institute of Technology Sikkim,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,215641,217849,215641,217849
National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,31754,31754,31754,31754
National Institute of Technology Sikkim,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,37515,41523,37515,41523
National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,62569,62569,62569,62569
National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,54258,56813,54258,56813
National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,64319,65184,64319,65184
National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),110065,110065,110065,110065
National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),243688,243688,243688,243688
National Institute of Technology Sikkim,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,245561,245561,245561,245561
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,49155,49155,49155,49155
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,52586,52586,52586,52586
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),93631,93631,93631,93631
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,65317,69351,65317,69351
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),128118,128118,128118,128118
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,60565,64686,60565,64686
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),113163,117323,113163,117323
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,71795,73146,71795,73146
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),142957,142957,142957,142957
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,119919,119919,119919,119919
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,233850,233850,233850,233850
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,460553,483091,460553,483091
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),741779,741779,741779,741779
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,100308,109600,100308,109600
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),189657,189899,189657,189899
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,113486,113486,113486,113486
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,120439,124447,120439,124447
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),190710,190710,190710,190710
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,251932,251932,251932,251932
National Institute of Technology Arunachal Pradesh,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,483828,483828,483828,483828
National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,96036,103182,96036,103182
National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),155902,177861,155902,177861
National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,108205,111262,108205,111262
National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,104844,106250,104844,106250
National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),181143,181251,181143,181251
National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,227272,237772,227272,237772
National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),78335,78335,78335,78335
National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,54807,54807,54807,54807
National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),85282,85282,85282,85282
National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,155978,155978,155978,155978
National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,383832,383832,383832,383832
National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),444277,444277,444277,444277
National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,71656,71656,71656,71656
National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),96084,96084,96084,96084
National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,75591,80224,75591,80224
National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,73758,80048,73758,80048
National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,405234,405234,405234,405234
National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,349213,349643,349213,349643
National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),404165,553460,404165,553460
National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,59979,61285,59979,61285
National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),86049,86049,86049,86049
National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,62609,65206,62609,65206
National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,62185,62453,62185,62453
National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),134403,134403,134403,134403
National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,351699,364031,351699,364031
National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,402536,412452,402536,412452
National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),608490,739237,608490,739237
National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,77187,86699,77187,86699
National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),148594,148716,148594,148716
National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,95727,95727,95727,95727
National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,90703,93910,90703,93910
National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),179209,179209,179209,179209
National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),285901,285901,285901,285901
National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,412955,413689,412955,413689
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,45599,45599,45599,45599
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,52655,52916,52655,52916
"National Institute of Technology, Jamshedpur","Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,51767,51767,51767,51767
"National Institute of Technology, Jamshedpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),21192,21192,21192,21192
"National Institute of Technology, Jamshedpur","Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,22721,22721,22721,22721
"National Institute of Technology, Jamshedpur","Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,24796,24796,24796,24796
"National Institute of Technology, Jamshedpur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,21757,22129,21757,22129
"National Institute of Technology, Jamshedpur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,23213,23213,23213,23213
"National Institute of Technology, Jamshedpur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),55591,55591,55591,55591
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,18343,18343,18343,18343
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,22843,22843,22843,22843
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,15292,15292,15292,15292
"National Institute of Technology, Jamshedpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),28273,28273,28273,28273
